Date,Open,High,Low,Close,Adj Close,Volume
1970-07-17,3.756572,3.825214,3.756572,3.825214,0.537675,895411
1970-07-20,3.825214,3.825214,3.769052,3.787773,0.532412,661042
1970-07-21,3.762812,3.762812,3.687930,3.700411,0.520133,887398
1970-07-22,3.706651,3.762812,3.706651,3.725371,0.523641,478754
1970-07-23,3.725371,3.794013,3.725371,3.794013,0.533289,1828881
1970-07-24,3.794013,3.825214,3.737852,3.825214,0.537675,803266
1970-07-27,3.818974,3.818974,3.762812,3.775292,0.530658,304480
1970-07-28,3.775292,3.812733,3.744092,3.806493,0.535043,548865
1970-07-29,3.812733,3.856414,3.812733,3.850174,0.541183,841326
1970-07-30,3.850174,3.881375,3.837694,3.850174,0.541183,560884
1970-07-31,3.850174,3.893855,3.825214,3.837694,0.539429,975537
1970-08-03,3.806493,3.806493,3.731611,3.744092,0.526272,442697
1970-08-04,3.744092,3.794013,3.700411,3.769052,0.529781,498786
1970-08-05,3.775292,3.825214,3.775292,3.794013,0.533289,444701
1970-08-06,3.787773,3.787773,3.762812,3.762812,0.528904,392619
1970-08-07,3.762812,3.806493,3.725371,3.769052,0.529781,624985
1970-08-10,3.769052,3.775292,3.719131,3.737852,0.525396,322508
1970-08-11,3.737852,3.737852,3.700411,3.712891,0.521886,494780
1970-08-12,3.712891,3.737852,3.694170,3.725371,0.523641,436688
1970-08-13,3.706651,3.706651,3.669210,3.669210,0.515747,402634
1970-08-14,3.669210,3.687930,3.662970,3.681690,0.517501,414653
1970-08-17,3.681690,3.694170,3.669210,3.694170,0.519255,318502
1970-08-18,3.694170,3.719131,3.681690,3.712891,0.521886,1604528
1970-08-19,3.731611,3.794013,3.731611,3.756572,0.528026,863360
1970-08-20,3.756572,3.812733,3.744092,3.806493,0.535043,584922
1970-08-21,3.850174,3.943777,3.850174,3.943777,0.554340,815285
1970-08-24,3.943777,3.993698,3.943777,3.968737,0.557849,897414
1970-08-25,3.968737,3.987458,3.912576,3.937536,0.553462,1025616
1970-08-26,3.937536,3.962497,3.918816,3.925056,0.551709,1125774
1970-08-27,3.925056,3.968737,3.918816,3.925056,0.551709,564890
1970-08-28,3.925056,3.993698,3.918816,3.943777,0.554340,863360
1970-08-31,3.943777,3.956257,3.918816,3.918816,0.550832,490773
1970-09-01,3.918816,3.925056,3.868895,3.900096,0.548201,655032
1970-09-02,3.900096,3.900096,3.825214,3.887615,0.546446,592934
1970-09-03,3.906336,3.962497,3.906336,3.931296,0.552586,380600
1970-09-04,3.931296,3.937536,3.900096,3.925056,0.551709,538849
1970-09-08,3.925056,3.981218,3.887615,3.981218,0.559603,548865
1970-09-09,3.981218,4.031139,3.968737,3.987458,0.560480,1107745
1970-09-10,3.987458,3.999938,3.974977,3.993698,0.561357,366578
1970-09-11,3.993698,4.024899,3.981218,4.006178,0.563111,667051
1970-09-14,4.006178,4.018658,3.974977,3.974977,0.558726,546862
1970-09-15,3.974977,3.974977,3.943777,3.956257,0.556094,468739
1970-09-16,3.956257,3.999938,3.931296,3.993698,0.561357,649023
1970-09-17,4.006178,4.087300,4.006178,4.043619,0.568374,835316
1970-09-18,4.043619,4.081060,4.018658,4.037379,0.567497,504795
1970-09-21,4.037379,4.062339,4.006178,4.012418,0.569726,610963
1970-09-22,4.012418,4.068580,3.993698,4.043619,0.574156,478754
1970-09-23,4.043619,4.118501,4.037379,4.068580,0.577700,520821
1970-09-24,4.068580,4.118501,4.068580,4.093540,0.581244,484764
1970-09-25,4.106021,4.174662,4.106021,4.130981,0.586561,536846
1970-09-28,4.130981,4.218343,4.118501,4.193383,0.595421,827303
1970-09-29,4.193383,4.336906,4.155942,4.230824,0.600738,1109748
1970-09-30,4.230824,4.268265,4.155942,4.212103,0.598080,841326
1970-10-01,4.212103,4.218343,4.168422,4.205863,0.597193,761199
1970-10-02,4.205863,4.268265,4.205863,4.243304,0.602509,544858
1970-10-05,4.243304,4.324426,4.199623,4.268265,0.606053,771215
1970-10-06,4.268265,4.311946,4.243304,4.243304,0.602509,667051
1970-10-07,4.243304,4.262024,4.199623,4.237064,0.601624,546862
1970-10-08,4.243304,4.318186,4.243304,4.249544,0.603396,1061673
1970-10-09,4.243304,4.243304,4.193383,4.212103,0.598080,781231
1970-10-12,4.212103,4.212103,4.162182,4.168422,0.591877,216341
1970-10-13,4.168422,4.168422,4.124741,4.124741,0.585675,548865
1970-10-14,4.130981,4.168422,4.130981,4.155942,0.590105,1502367
1970-10-15,4.168422,4.243304,4.168422,4.218343,0.598965,669054
1970-10-16,4.212103,4.212103,4.130981,4.155942,0.590105,444701
1970-10-19,4.155942,4.155942,4.118501,4.143461,0.588333,534843
1970-10-20,4.143461,4.199623,4.137221,4.187143,0.594535,504795
1970-10-21,4.218343,4.286985,4.218343,4.243304,0.602509,859354
1970-10-22,4.243304,4.274505,4.237064,4.249544,0.603396,472745
1970-10-23,4.249544,4.324426,4.249544,4.293225,0.609598,681073
1970-10-26,4.293225,4.361867,4.280745,4.299465,0.610485,793250
1970-10-27,4.293225,4.293225,4.262024,4.262024,0.605167,374590
1970-10-28,4.262024,4.311946,4.262024,4.311946,0.612256,751184
1970-10-29,4.311946,4.311946,4.274505,4.286985,0.608712,536846
1970-10-30,4.293225,4.318186,4.293225,4.293225,0.609598,562887
1970-11-02,4.293225,4.318186,4.268265,4.274505,0.606940,651026
1970-11-03,4.274505,4.368107,4.268265,4.343146,0.616686,661042
1970-11-04,4.343146,4.442989,4.324426,4.386827,0.622888,921452
1970-11-05,4.368107,4.368107,4.324426,4.336906,0.615800,602950
1970-11-06,4.336906,4.355627,4.324426,4.330666,0.614914,504795
1970-11-09,4.330666,4.386827,4.330666,4.343146,0.616686,865363
1970-11-10,4.343146,4.361867,4.330666,4.349387,0.617572,737161
1970-11-11,4.349387,4.374347,4.330666,4.336906,0.615800,520821
1970-11-12,4.336906,4.336906,4.268265,4.274505,0.606940,608959
1970-11-13,4.268265,4.268265,4.212103,4.243304,0.602509,1057666
1970-11-16,4.243304,4.274505,4.224583,4.230824,0.600738,703108
1970-11-17,4.243304,4.280745,4.243304,4.243304,0.602509,586925
1970-11-18,4.243304,4.274505,4.243304,4.249544,0.603396,1300048
1970-11-19,4.249544,4.299465,4.249544,4.280745,0.607826,520821
1970-11-20,4.280745,4.305705,4.274505,4.305705,0.611370,554874
1970-11-23,4.305705,4.361867,4.293225,4.311946,0.612256,1005584
1970-11-24,4.311946,4.343146,4.305705,4.343146,0.616686,508802
1970-11-25,4.343146,4.380587,4.343146,4.361867,0.619344,919449
1970-11-27,4.361867,4.393068,4.361867,4.368107,0.620230,502792
1970-11-30,4.368107,4.411788,4.361867,4.411788,0.626432,657035
1970-12-01,4.411788,4.436749,4.343146,4.368107,0.620230,921452
1970-12-02,4.368107,4.436749,4.343146,4.424268,0.628204,1536421
1970-12-03,4.424268,4.424268,4.355627,4.380587,0.622002,1007588
1970-12-04,4.380587,4.405548,4.361867,4.368107,0.620230,526830
1970-12-07,4.368107,4.380587,4.355627,4.380587,0.627846,975537
1970-12-08,4.380587,4.386827,4.355627,4.361867,0.625163,647019
1970-12-09,4.361867,4.418028,4.336906,4.418028,0.633213,1247966
1970-12-10,4.442989,4.492910,4.442989,4.486670,0.643051,979543
1970-12-11,4.505390,4.555312,4.505390,4.542831,0.651099,921452
1970-12-14,4.542831,4.605233,4.524111,4.536591,0.650206,843329
1970-12-15,4.536591,4.542831,4.480430,4.524111,0.648417,558881
1970-12-16,4.524111,4.530351,4.486670,4.530351,0.649311,376593
1970-12-17,4.530351,4.561552,4.517871,4.555312,0.652889,498786
1970-12-18,4.555312,4.611473,4.536591,4.580272,0.656466,943487
1970-12-21,4.580272,4.586512,4.461709,4.486670,0.643051,516814
1970-12-22,4.486670,4.567792,4.449229,4.542831,0.651099,1296042
1970-12-23,4.542831,4.592752,4.530351,4.574032,0.655572,1267998
1970-12-24,4.574032,4.574032,4.517871,4.530351,0.649311,482761
1970-12-28,4.530351,4.530351,4.455469,4.492910,0.643945,679070
1970-12-29,4.511631,4.592752,4.511631,4.586512,0.657360,957509
1970-12-30,4.586512,4.630193,4.574032,4.611473,0.660938,1043644
1970-12-31,4.655154,4.717556,4.655154,4.686355,0.671670,460726
1971-01-04,4.686355,4.717556,4.655154,4.686355,0.671670,542855
1971-01-05,4.686355,4.711315,4.655154,4.711315,0.675248,292461
1971-01-06,4.711315,4.717556,4.648914,4.667634,0.668987,524827
1971-01-07,4.667634,4.686355,4.642674,4.686355,0.671670,484764
1971-01-08,4.680115,4.680115,4.655154,4.673874,0.669882,378596
1971-01-11,4.673874,4.686355,4.655154,4.680115,0.670776,699101
1971-01-12,4.680115,4.698835,4.673874,4.686355,0.671670,496783
1971-01-13,4.686355,4.698835,4.667634,4.673874,0.669882,618975
1971-01-14,4.673874,4.742516,4.661394,4.717556,0.676142,677067
1971-01-15,4.717556,4.767477,4.711315,4.754996,0.681509,849338
1971-01-18,4.754996,4.761237,4.742516,4.754996,0.681509,590931
1971-01-19,4.754996,4.786197,4.754996,4.786197,0.685980,404638
1971-01-20,4.786197,4.817398,4.786197,4.811158,0.689557,458723
1971-01-21,4.811158,5.010843,4.798678,4.998362,0.716389,1744749
1971-01-22,5.166847,5.216768,5.166847,5.179327,0.742326,1700679
1971-01-25,5.179327,5.310370,5.104445,5.266689,0.754847,2710270
1971-01-26,5.235488,5.235488,5.166847,5.166847,0.740536,1053660
1971-01-27,5.023323,5.023323,4.948441,4.998362,0.716389,2237525
1971-01-28,4.998362,5.004603,4.929721,4.985882,0.714600,973534
1971-01-29,4.967162,4.967162,4.911000,4.954681,0.710128,965521
1971-02-01,4.954681,5.241728,4.948441,5.229248,0.749480,2101311
1971-02-02,5.204287,5.204287,5.091965,5.123165,0.734276,1658613
1971-02-03,5.123165,5.191807,5.123165,5.141886,0.736959,1490348
1971-02-04,5.141886,5.191807,5.110685,5.166847,0.740536,1025616
1971-02-05,5.166847,5.229248,5.129406,5.166847,0.740536,1235947
1971-02-08,5.166847,5.285409,5.116925,5.254209,0.753058,1458298
1971-02-09,5.254209,5.272929,5.191807,5.191807,0.744114,911436
1971-02-10,5.191807,5.241728,5.160606,5.229248,0.749480,1011594
1971-02-11,5.229248,5.254209,5.216768,5.216768,0.747692,1041641
1971-02-12,5.216768,5.335331,5.216768,5.322850,0.762896,1364149
1971-02-16,5.316610,5.316610,5.254209,5.279169,0.756635,945490
1971-02-17,5.247969,5.247969,5.191807,5.191807,0.744114,803266
1971-02-18,5.191807,5.235488,5.179327,5.204287,0.745903,899417
1971-02-19,5.204287,5.210528,5.160606,5.166847,0.740536,667051
1971-02-22,5.160606,5.160606,5.116925,5.141886,0.736959,801262
1971-02-23,5.141886,5.216768,5.135646,5.173087,0.741431,827303
1971-02-24,5.198047,5.291650,5.198047,5.260449,0.753953,1169843
1971-02-25,5.279169,5.416453,5.279169,5.397732,0.773629,1578487
1971-02-26,5.397732,5.403972,5.329091,5.397732,0.773629,859354
1971-03-01,5.391492,5.391492,5.341571,5.372772,0.770051,639007
1971-03-02,5.372772,5.435173,5.354051,5.397732,0.773629,721136
1971-03-03,5.397732,5.428933,5.366531,5.410213,0.781303,737161
1971-03-04,5.410213,5.478854,5.397732,5.460134,0.788511,721136
1971-03-05,5.491334,5.578697,5.491334,5.510055,0.795721,1448282
1971-03-08,5.510055,5.516295,5.453894,5.503815,0.794820,596941
1971-03-09,5.503815,5.522535,5.391492,5.391492,0.778599,562887
1971-03-10,5.403972,5.441413,5.403972,5.422693,0.783105,426672
1971-03-11,5.422693,5.460134,5.379012,5.379012,0.776797,773218
1971-03-12,5.385252,5.422693,5.385252,5.422693,0.783105,1037635
1971-03-15,5.422693,5.591177,5.403972,5.541256,0.800226,1089717
1971-03-16,5.541256,5.616138,5.510055,5.516295,0.796621,795253
1971-03-17,5.516295,5.535016,5.478854,5.516295,0.796621,582918
1971-03-18,5.516295,5.553736,5.491334,5.510055,0.795721,412650
1971-03-19,5.510055,5.559976,5.510055,5.528775,0.798424,775221
1971-03-22,5.528775,5.535016,5.472614,5.510055,0.795721,402634
1971-03-23,5.510055,5.547496,5.485094,5.547496,0.801127,2307636
1971-03-24,5.547496,5.553736,5.503815,5.522535,0.797523,637004
1971-03-25,5.522535,5.547496,5.460134,5.547496,0.801127,877382
1971-03-26,5.572456,5.616138,5.572456,5.578697,0.805634,759196
1971-03-29,5.578697,5.641098,5.553736,5.591177,0.807436,1001578
1971-03-30,5.591177,5.591177,5.559976,5.578697,0.805634,574906
1971-03-31,5.591177,5.634858,5.591177,5.591177,0.807436,542855
1971-04-01,5.591177,5.622378,5.578697,5.603657,0.809238,500789
1971-04-02,5.603657,5.641098,5.566216,5.572456,0.804732,831310
1971-04-05,5.572456,5.622378,5.547496,5.616138,0.811040,637004
1971-04-06,5.616138,5.815822,5.597417,5.797102,0.837174,1636579
1971-04-07,5.797102,5.840783,5.759661,5.840783,0.843481,861357
1971-04-08,5.840783,5.853263,5.778382,5.828303,0.841680,1890979
1971-04-12,5.878224,5.909425,5.878224,5.909425,0.853395,967524
1971-04-13,5.909425,5.940626,5.896944,5.915665,0.854296,448707
1971-04-14,5.915665,5.990547,5.878224,5.990547,0.865110,841326
1971-04-15,5.990547,6.034228,5.940626,5.953106,0.859703,1097730
1971-04-16,5.953106,5.978066,5.921905,5.965586,0.861505,753187
1971-04-19,5.965586,5.990547,5.946866,5.965586,0.861505,703108
1971-04-20,5.953106,5.953106,5.915665,5.921905,0.855197,506798
1971-04-21,5.921905,6.021747,5.921905,6.009267,0.867813,1083707
1971-04-22,6.009267,6.021747,5.940626,6.009267,0.867813,1438266
1971-04-23,6.009267,6.190232,5.990547,6.152791,0.888540,1280017
1971-04-26,6.152791,6.159031,6.046708,6.046708,0.873220,769212
1971-04-27,6.046708,6.127830,5.978066,6.115350,0.883133,803266
1971-04-28,6.115350,6.196472,6.090389,6.190232,0.893947,941483
1971-04-29,6.190232,6.208952,6.159031,6.177751,0.892144,701105
1971-04-30,6.177751,6.183991,6.077909,6.134070,0.885836,544858
1971-05-03,6.127830,6.127830,6.027988,6.084149,0.878627,576909
1971-05-04,6.084149,6.084149,6.052948,6.065429,0.875923,570899
1971-05-05,6.065429,6.084149,6.021747,6.071669,0.876825,592934
1971-05-06,6.065429,6.065429,6.015507,6.015507,0.868714,635000
1971-05-07,6.015507,6.052948,6.009267,6.034228,0.871418,1041641
1971-05-10,6.034228,6.034228,5.965586,6.027988,0.870517,689086
1971-05-11,6.027988,6.065429,5.996787,6.046708,0.873220,747177
1971-05-12,6.046708,6.065429,6.003027,6.003027,0.866912,398628
1971-05-13,6.021747,6.084149,6.021747,6.077909,0.877726,484764
1971-05-14,6.071669,6.071669,6.015507,6.027988,0.870517,713124
1971-05-17,6.015507,6.015507,5.822063,5.828303,0.841680,1041641
1971-05-18,5.828303,5.940626,5.740941,5.853263,0.845284,1326089
1971-05-19,5.865744,5.984307,5.865744,5.984307,0.864208,394622
1971-05-20,6.040468,6.202712,6.040468,6.071669,0.876825,1282020
1971-05-21,6.065429,6.065429,6.021747,6.059188,0.875022,1001578
1971-05-24,6.059188,6.084149,6.046708,6.059188,0.875022,743171
1971-05-25,6.059188,6.084149,5.940626,6.015507,0.868714,1382178
1971-05-26,6.015507,6.034228,5.946866,5.946866,0.858801,663045
1971-05-27,5.946866,5.978066,5.940626,5.953106,0.859703,232366
1971-05-28,5.953106,5.984307,5.921905,5.984307,0.864208,424669
1971-06-01,5.984307,6.040468,5.940626,6.040468,0.872319,474748
1971-06-02,6.046708,6.084149,6.046708,6.059188,0.875022,1067682
1971-06-03,6.059188,6.102869,6.059188,6.096629,0.880429,875379
1971-06-04,6.096629,6.127830,6.096629,6.127830,0.884935,514811
1971-06-07,6.127830,6.183991,6.102869,6.165271,0.890342,528833
1971-06-08,6.127830,6.127830,5.953106,5.953106,0.859703,931468
1971-06-09,5.953106,5.990547,5.765901,5.940626,0.857900,622982
1971-06-10,5.940626,6.077909,5.915665,6.052948,0.874121,491775
1971-06-11,6.052948,6.140310,6.015507,6.127830,0.884935,567895
1971-06-14,6.127830,6.127830,6.040468,6.040468,0.872319,279440
1971-06-15,6.027988,6.027988,5.903185,5.903185,0.852494,480757
1971-06-16,5.903185,6.090389,5.890704,6.015507,0.868714,503794
1971-06-17,6.015507,6.127830,5.978066,6.040468,0.878715,683076
1971-06-18,6.040468,6.052948,5.940626,5.940626,0.864191,528833
1971-06-21,5.940626,5.953106,5.803342,5.803342,0.844220,847335
1971-06-22,5.803342,5.940626,5.803342,5.865744,0.853298,709117
1971-06-23,5.865744,5.990547,5.840783,5.915665,0.860560,718131
1971-06-24,5.915665,5.915665,5.765901,5.840783,0.849667,446704
1971-06-25,5.840783,5.878224,5.803342,5.853263,0.851482,288454
1971-06-28,5.853263,5.865744,5.803342,5.840783,0.849667,366578
1971-06-29,5.865744,5.978066,5.865744,5.940626,0.864191,473746
1971-06-30,5.940626,6.065429,5.915665,6.065429,0.882346,798258
1971-07-01,6.065429,6.140310,6.027988,6.077909,0.884162,705111
1971-07-02,6.077909,6.077909,6.027988,6.052948,0.880531,361570
1971-07-06,6.052948,6.115350,6.027988,6.077909,0.884162,438691
1971-07-07,6.077909,6.152791,6.065429,6.090389,0.885978,543857
1971-07-08,6.090389,6.140310,6.090389,6.140310,0.893239,437690
1971-07-09,6.140310,6.165271,6.102869,6.115350,0.889608,404638
1971-07-12,6.115350,6.140310,6.077909,6.090389,0.885978,621980
1971-07-13,6.077909,6.077909,5.890704,5.978066,0.869637,663045
1971-07-14,5.890704,5.890704,5.790862,5.865744,0.853298,2575057
1971-07-15,5.865744,5.903185,5.803342,5.840783,0.849667,566893
1971-07-16,5.840783,5.853263,5.603657,5.628618,0.818802,1139796
1971-07-19,5.628618,5.653578,5.503815,5.628618,0.818802,1230939
1971-07-20,5.653578,5.790862,5.653578,5.753421,0.836958,1523400
1971-07-21,5.753421,5.790862,5.653578,5.678539,0.826065,1100734
1971-07-22,5.628618,5.628618,5.441413,5.441413,0.791570,2419813
1971-07-23,5.441413,5.578697,5.416453,5.553736,0.807910,752185
1971-07-26,5.553736,5.578697,5.441413,5.466374,0.795201,764204
1971-07-27,5.466374,5.478854,5.403972,5.441413,0.791570,527832
1971-07-28,5.441413,5.441413,5.341571,5.366531,0.780676,1736736
1971-07-29,5.366531,5.366531,5.279169,5.304130,0.771599,1175853
1971-07-30,5.304130,5.366531,5.304130,5.329091,0.775230,665048
1971-08-02,5.329091,5.491334,5.329091,5.453894,0.793385,832311
1971-08-03,5.441413,5.441413,5.304130,5.391492,0.784307,807272
1971-08-04,5.391492,5.541256,5.354051,5.379012,0.782492,1203897
1971-08-05,5.379012,5.528775,5.379012,5.478854,0.797016,1061673
1971-08-06,5.478854,5.553736,5.478854,5.541256,0.806093,600947
1971-08-09,5.528775,5.528775,5.441413,5.441413,0.791570,334527
1971-08-10,5.441413,5.466374,5.416453,5.441413,0.791570,571901
1971-08-11,5.441413,5.578697,5.441413,5.566216,0.809725,890403
1971-08-12,5.566216,5.641098,5.566216,5.628618,0.818802,723139
1971-08-13,5.628618,5.628618,5.541256,5.553736,0.807910,659038
1971-08-16,5.890704,6.090389,5.890704,5.890704,0.856928,3889127
1971-08-17,5.953106,6.190232,5.953106,6.140310,0.893239,3084860
1971-08-18,6.140310,6.177751,6.027988,6.077909,0.884162,1376168
1971-08-19,6.077909,6.152791,6.015507,6.077909,0.884162,1363148
1971-08-20,6.077909,6.077909,5.990547,6.015507,0.875084,519819
1971-08-23,6.015507,6.065429,5.965586,6.052948,0.880531,530836
1971-08-24,6.065429,6.140310,6.065429,6.127830,0.891424,648021
1971-08-25,6.127830,6.190232,6.102869,6.165271,0.896870,749180
1971-08-26,6.165271,6.240153,6.152791,6.190232,0.900502,616972
1971-08-27,6.190232,6.252633,6.190232,6.215192,0.904132,442697
1971-08-30,6.215192,6.315035,6.177751,6.190232,0.900502,460726
1971-08-31,6.190232,6.252633,6.127830,6.190232,0.900502,498786
1971-09-01,6.190232,6.277594,6.152791,6.202712,0.902316,304480
1971-09-02,6.215192,6.315035,6.215192,6.302554,0.916841,255402
1971-09-03,6.327515,6.452318,6.327515,6.452318,0.938627,427674
1971-09-07,6.452318,6.577121,6.414877,6.427357,0.934996,767209
1971-09-08,6.427357,6.489759,6.402397,6.452318,0.938627,519819
1971-09-09,6.452318,6.527200,6.427357,6.464798,0.940443,385608
1971-09-10,6.464798,6.514720,6.464798,6.514720,0.947706,253399
1971-09-13,6.514720,6.514720,6.315035,6.327515,0.920472,854346
1971-09-14,6.327515,6.352476,6.240153,6.265113,0.911394,485765
1971-09-15,6.265113,6.302554,6.227673,6.290074,0.915026,549866
1971-09-16,6.290074,6.302554,6.277594,6.302554,0.916841,263415
1971-09-17,6.302554,6.364956,6.290074,6.327515,0.920472,642012
1971-09-20,6.290074,6.290074,6.165271,6.252633,0.909579,300473
1971-09-21,6.215192,6.215192,6.140310,6.177751,0.905023,355560
1971-09-22,6.177751,6.202712,6.115350,6.115350,0.895882,645016
1971-09-23,6.115350,6.265113,6.102869,6.202712,0.908680,527832
1971-09-24,6.202712,6.240153,6.140310,6.140310,0.899538,930466
1971-09-27,6.102869,6.102869,5.978066,5.990547,0.877598,729149
1971-09-28,5.990547,6.065429,5.965586,5.990547,0.877598,548865
1971-09-29,5.990547,6.040468,5.990547,6.015507,0.881255,449709
1971-09-30,6.027988,6.165271,6.027988,6.140310,0.899538,494780
1971-10-01,6.140310,6.227673,6.090389,6.190232,0.906852,495781
1971-10-04,6.240153,6.315035,6.240153,6.252633,0.915993,746176
1971-10-05,6.252633,6.277594,6.127830,6.190232,0.906852,346546
1971-10-06,6.190232,6.364956,6.152791,6.364956,0.932449,696097
1971-10-07,6.364956,6.464798,6.364956,6.389917,0.936105,624985
1971-10-08,6.389917,6.427357,6.352476,6.352476,0.930620,307484
1971-10-11,6.339995,6.339995,6.215192,6.240153,0.914165,145229
1971-10-12,6.240153,6.277594,6.190232,6.227673,0.912337,418660
1971-10-13,6.227673,6.240153,6.190232,6.202712,0.908680,323510
1971-10-14,6.202712,6.202712,6.115350,6.152791,0.901366,403636
1971-10-15,6.152791,6.165271,6.003027,6.165271,0.903195,510805
1971-10-18,6.165271,6.227673,6.165271,6.177751,0.905023,365576
1971-10-19,6.177751,6.177751,6.077909,6.165271,0.903195,503794
1971-10-20,6.165271,6.215192,5.890704,5.990547,0.877598,1541429
1971-10-21,5.990547,6.015507,5.878224,5.965586,0.873942,765206
1971-10-22,5.965586,6.027988,5.840783,5.840783,0.855658,849338
1971-10-25,5.840783,5.903185,5.753421,5.903185,0.864800,297469
1971-10-26,5.903185,5.990547,5.778382,5.790862,0.848345,803266
1971-10-27,5.790862,5.853263,5.728460,5.815822,0.852002,598944
1971-10-28,5.815822,5.840783,5.753421,5.815822,0.852002,1003581
1971-10-29,5.815822,5.840783,5.790862,5.815822,0.852002,493778
1971-11-01,5.815822,5.815822,5.628618,5.666059,0.830062,449709
1971-11-02,5.666059,5.778382,5.616138,5.715980,0.837376,1001578
1971-11-03,5.790862,5.878224,5.790862,5.853263,0.857487,1737738
1971-11-04,5.853263,5.940626,5.853263,5.853263,0.857487,1063676
1971-11-05,5.828303,5.828303,5.715980,5.790862,0.848345,659038
1971-11-08,5.790862,5.828303,5.765901,5.790862,0.848345,374590
1971-11-09,5.790862,5.853263,5.778382,5.790862,0.848345,481759
1971-11-10,5.790862,5.790862,5.666059,5.703500,0.835547,465734
1971-11-11,5.691019,5.691019,5.628618,5.628618,0.824576,558881
1971-11-12,5.628618,5.666059,5.491334,5.566216,0.815436,913439
1971-11-15,5.566216,5.628618,5.516295,5.516295,0.808122,555876
1971-11-16,5.516295,5.691019,5.503815,5.616138,0.822749,890403
1971-11-17,5.616138,5.703500,5.603657,5.703500,0.835547,698100
1971-11-18,5.703500,5.815822,5.653578,5.678539,0.831890,790245
1971-11-19,5.678539,5.678539,5.578697,5.641098,0.826405,387611
1971-11-22,5.641098,5.653578,5.553736,5.578697,0.817264,524827
1971-11-23,5.578697,5.628618,5.516295,5.603657,0.820920,883392
1971-11-24,5.603657,5.641098,5.553736,5.566216,0.815436,483762
1971-11-26,5.578697,5.740941,5.578697,5.740941,0.841032,919449
